date,season,yr,mnth,holiday,weekday,workingday,weather_condition,temp,humidity,windspeed,casual,total_users,year,month,is_weekend,holiday_or_weekend,casual_ratio
2012-04-15,2,1,4,0,0,0,1,0.606667,0.507917,0.225129,2846,7132,2012,4,1,True,0.3990465507570949
2012-04-16,2,1,4,1,1,0,1,0.664167,0.561667,0.284829,1198,6370,2012,4,0,True,0.18806907378332996
2012-04-17,2,1,4,0,2,1,1,0.608333,0.390417,0.273629,989,6691,2012,4,0,False,0.14781049170525365
2012-04-18,2,1,4,0,3,1,2,0.463333,0.569167,0.167912,347,4367,2012,4,0,False,0.07945958323790256
2012-04-19,2,1,4,0,4,1,1,0.498333,0.6125,0.0659292,846,6565,2012,4,0,False,0.12886519421170922
2012-04-20,2,1,4,0,5,1,1,0.526667,0.694583,0.149871,1340,7290,2012,4,0,False,0.1838134430726771
2012-04-21,2,1,4,0,6,0,1,0.57,0.682917,0.283587,2541,6624,2012,4,1,True,0.3836050724637102
2012-04-22,2,1,4,0,0,0,3,0.396667,0.835417,0.344546,120,1027,2012,4,1,True,0.11684518013620561
2012-04-23,2,1,4,0,1,1,2,0.321667,0.766667,0.303496,195,3214,2012,4,0,False,0.06067205973862456
2012-04-24,2,1,4,0,2,1,1,0.413333,0.454167,0.249383,518,5633,2012,4,0,False,0.09195810402980792
2012-04-25,2,1,4,0,3,1,1,0.476667,0.427917,0.118792,655,6196,2012,4,0,False,0.1057133634602799
2012-04-26,2,1,4,0,4,1,2,0.498333,0.756667,0.176625,475,5026,2012,4,0,False,0.09450855551132221
2012-04-27,2,1,4,0,5,1,1,0.4575,0.400833,0.347633,1014,6233,2012,4,0,False,0.16268249639015517
2012-04-28,2,1,4,0,6,0,2,0.376667,0.489583,0.129975,1120,4220,2012,4,1,True,0.2654028436018328
2012-04-29,2,1,4,0,0,0,1,0.458333,0.587083,0.116908,2229,6304,2012,4,1,True,0.35358502538065456
2012-04-30,2,1,4,0,1,1,2,0.464167,0.57,0.171638,665,5572,2012,4,0,False,0.11934673366832028
2012-05-01,2,1,5,0,2,1,2,0.613333,0.659583,0.156096,653,5740,2012,5,0,False,0.11376306620207076
2012-05-02,2,1,5,0,3,1,1,0.564167,0.797083,0.138058,667,6169,2012,5,0,False,0.1081212514183647
2012-05-03,2,1,5,0,4,1,2,0.56,0.768333,0.133696,764,6421,2012,5,0,False,0.11898458184081623
2012-05-04,2,1,5,0,5,1,1,0.6275,0.735417,0.162938,1069,6296,2012,5,0,False,0.16979034307494126
2012-05-05,2,1,5,0,6,0,2,0.621667,0.756667,0.152992,2496,6883,2012,5,1,True,0.362632573005904
2012-05-06,2,1,5,0,0,0,2,0.5625,0.74,0.149879,2135,6359,2012,5,1,True,0.3357446139329555
2012-05-07,2,1,5,0,1,1,2,0.5375,0.664167,0.230721,1008,6273,2012,5,0,False,0.16068866571016088
2012-05-08,2,1,5,0,2,1,2,0.581667,0.685833,0.296029,738,5728,2012,5,0,False,0.12884078212288252
2012-05-09,2,1,5,0,3,1,2,0.575,0.744167,0.216412,620,4717,2012,5,0,False,0.13143947424207517
2012-05-10,2,1,5,0,4,1,1,0.505833,0.552083,0.314063,1026,6572,2012,5,0,False,0.15611685940350636
2012-05-11,2,1,5,0,5,1,1,0.533333,0.360417,0.236937,1319,7030,2012,5,0,False,0.18762446657180828
2012-05-12,2,1,5,0,6,0,1,0.564167,0.480417,0.123133,2622,7429,2012,5,1,True,0.3529411764705407
2012-05-13,2,1,5,0,0,0,1,0.6125,0.57625,0.225117,2172,6118,2012,5,1,True,0.3550179797318805
2012-05-14,2,1,5,0,1,1,2,0.573333,0.789583,0.212692,342,2843,2012,5,0,False,0.12029546253952857
2012-05-15,2,1,5,0,2,1,2,0.611667,0.794583,0.147392,625,5115,2012,5,0,False,0.12218963831864668
2012-05-16,2,1,5,0,3,1,1,0.636667,0.697917,0.122512,991,7424,2012,5,0,False,0.13348599137929235
2012-05-17,2,1,5,0,4,1,1,0.593333,0.52,0.229475,1242,7384,2012,5,0,False,0.1682015167930433
2012-05-18,2,1,5,0,5,1,1,0.564167,0.523333,0.136817,1521,7639,2012,5,0,False,0.19910983112970296
2012-05-19,2,1,5,0,6,0,1,0.6,0.45625,0.083975,3410,8294,2012,5,1,True,0.4111405835543271
2012-05-20,2,1,5,0,0,0,1,0.620833,0.530417,0.254367,2704,7129,2012,5,1,True,0.3792958339177473
2012-05-21,2,1,5,0,1,1,2,0.598333,0.81125,0.233204,630,4359,2012,5,0,False,0.14452856159666333
2012-05-22,2,1,5,0,2,1,2,0.615,0.765833,0.118167,819,6073,2012,5,0,False,0.13485921290957764
2012-05-23,2,1,5,0,3,1,2,0.621667,0.774583,0.102,766,5260,2012,5,0,False,0.14562737642582782
2012-05-24,2,1,5,0,4,1,1,0.655,0.716667,0.172896,1059,6770,2012,5,0,False,0.15642540620381737
2012-05-25,2,1,5,0,5,1,1,0.68,0.747083,0.14055,1417,6734,2012,5,0,False,0.21042471042467917
2012-05-26,2,1,5,0,6,0,1,0.6925,0.7325,0.198992,2855,6536,2012,5,1,True,0.43681150550788905
2012-05-27,2,1,5,0,0,0,1,0.69,0.697083,0.215171,3283,6591,2012,5,1,True,0.4981034744347598
2012-05-28,2,1,5,1,1,0,1,0.7125,0.67625,0.196521,2557,6043,2012,5,0,True,0.42313420486506315
2012-05-29,2,1,5,0,2,1,1,0.7225,0.684583,0.2954,880,5743,2012,5,0,False,0.1532300191537257
2012-05-30,2,1,5,0,3,1,2,0.656667,0.67,0.134329,745,6855,2012,5,0,False,0.10867979576949545
2012-05-31,2,1,5,0,4,1,1,0.68,0.492917,0.195279,1100,7338,2012,5,0,False,0.1499046061596961
2012-06-01,2,1,6,0,5,1,2,0.654167,0.755417,0.237563,533,4127,2012,6,0,False,0.12914950327110997
2012-06-02,2,1,6,0,6,0,1,0.583333,0.549167,0.186562,2795,8120,2012,6,1,True,0.3442118226600561
2012-06-03,2,1,6,0,0,0,1,0.6025,0.493333,0.184087,2494,7641,2012,6,1,True,0.3263970684464957
2012-06-04,2,1,6,0,1,1,1,0.5975,0.487083,0.284833,1071,6998,2012,6,0,False,0.15304372677905786
2012-06-05,2,1,6,0,2,1,2,0.540833,0.613333,0.209575,968,7001,2012,6,0,False,0.13826596200540803
2012-06-06,2,1,6,0,3,1,1,0.554167,0.61125,0.077125,1027,7055,2012,6,0,False,0.14557051736355128
2012-06-07,2,1,6,0,4,1,1,0.6025,0.567083,0.15735,1038,7494,2012,6,0,False,0.13851080864689905
2012-06-08,2,1,6,0,5,1,1,0.649167,0.467917,0.175383,1488,7736,2012,6,0,False,0.19234746639087483
2012-06-09,2,1,6,0,6,0,1,0.710833,0.437083,0.144287,2708,7498,2012,6,1,True,0.36116297679376347
2012-06-10,2,1,6,0,0,0,1,0.726667,0.538333,0.133721,2224,6598,2012,6,1,True,0.33707183995144935
2012-06-11,2,1,6,0,1,1,2,0.720833,0.587917,0.207713,1017,6664,2012,6,0,False,0.1526110444177442
2012-06-12,2,1,6,0,2,1,2,0.653333,0.833333,0.214546,477,4972,2012,6,0,False,0.09593724859209654
2012-06-13,2,1,6,0,3,1,1,0.655833,0.582083,0.343279,1173,7421,2012,6,0,False,0.1580649508152327
2012-06-14,2,1,6,0,4,1,1,0.648333,0.569583,0.253733,1180,7363,2012,6,0,False,0.16026076327581687
2012-06-15,2,1,6,0,5,1,1,0.639167,0.589583,0.176617,1563,7665,2012,6,0,False,0.20391389432482662
2012-06-16,2,1,6,0,6,0,1,0.631667,0.504167,0.166667,2963,7702,2012,6,1,True,0.38470527135803884
2012-06-17,2,1,6,0,0,0,1,0.5925,0.59875,0.144904,2634,6978,2012,6,1,True,0.37747205503004044
2012-06-18,2,1,6,0,1,1,2,0.568333,0.777917,0.174746,653,5099,2012,6,0,False,0.12806432633847262
2012-06-19,2,1,6,0,2,1,1,0.688333,0.69,0.148017,968,6825,2012,6,0,False,0.14183150183148105
2012-06-20,2,1,6,0,3,1,1,0.7825,0.592083,0.113812,872,6211,2012,6,0,False,0.1403960714860505
2012-06-21,3,1,6,0,4,1,1,0.805833,0.567917,0.118787,778,5905,2012,6,0,False,0.1317527519051428
2012-06-22,3,1,6,0,5,1,1,0.7775,0.57375,0.182842,964,5823,2012,6,0,False,0.16555040357201345
2012-06-23,3,1,6,0,6,0,1,0.731667,0.534583,0.179721,2657,7458,2012,6,1,True,0.3562617323678793
2012-06-24,3,1,6,0,0,0,1,0.743333,0.479167,0.145525,2551,6891,2012,6,1,True,0.3701930053692686
2012-06-25,3,1,6,0,1,1,1,0.715833,0.504167,0.300383,1139,6779,2012,6,0,False,0.1680188818409547
2012-06-26,3,1,6,0,2,1,1,0.630833,0.373333,0.347642,1077,7442,2012,6,0,False,0.14471916151570213
2012-06-27,3,1,6,0,3,1,1,0.6975,0.36,0.271775,1077,7335,2012,6,0,False,0.14683026584865072
2012-06-28,3,1,6,0,4,1,1,0.749167,0.4225,0.17165,921,6879,2012,6,0,False,0.1338857392062605
2012-06-29,3,1,6,0,5,1,1,0.834167,0.48875,0.165417,829,5463,2012,6,0,False,0.15174812374150617
2012-06-30,3,1,6,0,6,0,1,0.765,0.60125,0.161071,1455,5687,2012,6,1,True,0.2558466678388859
2012-07-01,3,1,7,0,0,0,1,0.815833,0.51875,0.168529,1421,5531,2012,7,1,True,0.25691556680523286
2012-07-02,3,1,7,0,1,1,1,0.781667,0.447083,0.195267,904,6227,2012,7,0,False,0.14517424120762082
2012-07-03,3,1,7,0,2,1,1,0.780833,0.492083,0.126237,1052,6660,2012,7,0,False,0.15795795795793424
2012-07-04,3,1,7,1,3,0,1,0.789167,0.53875,0.13495,2562,7403,2012,7,0,True,0.3460759151694791
2012-07-05,3,1,7,0,4,1,1,0.8275,0.457917,0.194029,1405,6241,2012,7,0,False,0.2251241788174611
2012-07-06,3,1,7,0,5,1,1,0.828333,0.450833,0.146142,1366,6207,2012,7,0,False,0.22007410987591103
2012-07-07,3,1,7,0,6,0,1,0.861667,0.492083,0.163554,1448,4840,2012,7,1,True,0.29917355371894644
2012-07-08,3,1,7,0,0,0,1,0.8225,0.57375,0.125629,1203,4672,2012,7,1,True,0.25749143835610927
2012-07-09,3,1,7,0,1,1,2,0.710833,0.683333,0.180975,998,6569,2012,7,0,False,0.15192571167603106
2012-07-10,3,1,7,0,2,1,2,0.720833,0.6675,0.151737,954,6290,2012,7,0,False,0.1516693163751746
2012-07-11,3,1,7,0,3,1,1,0.716667,0.633333,0.151733,975,7264,2012,7,0,False,0.13422356828191984
2012-07-12,3,1,7,0,4,1,1,0.715833,0.529583,0.146775,1032,7446,2012,7,0,False,0.1385979049153722
2012-07-13,3,1,7,0,5,1,2,0.731667,0.485833,0.08085,1511,7499,2012,7,0,False,0.20149353247096924
2012-07-14,3,1,7,0,6,0,2,0.703333,0.699167,0.143679,2355,6969,2012,7,1,True,0.3379250968574633
2012-07-15,3,1,7,0,0,0,1,0.745833,0.717917,0.166667,1920,6031,2012,7,1,True,0.31835516498087907
2012-07-16,3,1,7,0,1,1,1,0.763333,0.645,0.164187,1088,6830,2012,7,0,False,0.15929721815517434
2012-07-17,3,1,7,0,2,1,1,0.818333,0.505833,0.114429,921,6786,2012,7,0,False,0.13572060123782262
2012-07-18,3,1,7,0,3,1,1,0.793333,0.577083,0.137442,799,5713,2012,7,0,False,0.13985646770520918
2012-07-19,3,1,7,0,4,1,1,0.77,0.600417,0.165429,888,6591,2012,7,0,False,0.13472917614927404
2012-07-20,3,1,7,0,5,1,2,0.665833,0.844167,0.208967,747,5870,2012,7,0,False,0.12725724020440762
2012-07-21,3,1,7,0,6,0,3,0.595833,0.865417,0.2133,1264,4459,2012,7,1,True,0.28347163041034235
2012-07-22,3,1,7,0,0,0,2,0.6675,0.7625,0.0939208,2544,7410,2012,7,1,True,0.3433198380566338
2012-07-23,3,1,7,0,1,1,1,0.741667,0.694167,0.138683,1135,6966,2012,7,0,False,0.1629342520815155
2012-07-24,3,1,7,0,2,1,1,0.750833,0.655,0.211454,1140,7592,2012,7,0,False,0.15015806111694543
2012-07-25,3,1,7,0,3,1,1,0.724167,0.45,0.1648,1383,8173,2012,7,0,False,0.16921571026548768
2012-07-26,3,1,7,0,4,1,1,0.776667,0.596667,0.284813,1036,6861,2012,7,0,False,0.15099839673514778
2012-07-27,3,1,7,0,5,1,1,0.781667,0.594583,0.152992,1259,6904,2012,7,0,False,0.18235805330240695
2012-07-28,3,1,7,0,6,0,1,0.755833,0.613333,0.15735,2234,6685,2012,7,1,True,0.33418100224377945
2012-07-29,3,1,7,0,0,0,1,0.721667,0.62375,0.170396,2153,6597,2012,7,1,True,0.32636046687883485
2012-07-30,3,1,7,0,1,1,1,0.730833,0.66875,0.153617,1040,7105,2012,7,0,False,0.14637579169596812
2012-07-31,3,1,7,0,2,1,1,0.713333,0.704167,0.165425,968,7216,2012,7,0,False,0.13414634146339605
2012-08-01,3,1,8,0,3,1,1,0.7175,0.6775,0.141179,1074,7580,2012,8,0,False,0.1416886543535433
2012-08-02,3,1,8,0,4,1,1,0.7525,0.659583,0.129354,983,7261,2012,8,0,False,0.13538080154246862
2012-08-03,3,1,8,0,5,1,2,0.765833,0.6425,0.215792,1328,7175,2012,8,0,False,0.18508710801391148
2012-08-04,3,1,8,0,6,0,1,0.793333,0.613333,0.257458,2345,6824,2012,8,1,True,0.343640093786585
2012-08-05,3,1,8,0,0,0,1,0.769167,0.6525,0.290421,1707,5464,2012,8,1,True,0.31240849194723413
2012-08-06,3,1,8,0,1,1,2,0.7525,0.654167,0.129354,1233,7013,2012,8,0,False,0.17581634108082478
2012-08-07,3,1,8,0,2,1,2,0.735833,0.70375,0.116908,1278,7273,2012,8,0,False,0.17571841055957985
2012-08-08,3,1,8,0,3,1,2,0.75,0.672917,0.1107,1263,7534,2012,8,0,False,0.16764003185556575
2012-08-09,3,1,8,0,4,1,1,0.755833,0.620417,0.1561,1196,7286,2012,8,0,False,0.1641504254734883
2012-08-10,3,1,8,0,5,1,2,0.715833,0.715833,0.238813,1065,5786,2012,8,0,False,0.18406498444518077
2012-08-11,3,1,8,0,6,0,2,0.6925,0.732917,0.206479,2247,6299,2012,8,1,True,0.356723289410961
2012-08-12,3,1,8,0,0,0,1,0.700833,0.530417,0.122512,2182,6544,2012,8,1,True,0.3334352078239099
2012-08-13,3,1,8,0,1,1,1,0.720833,0.545417,0.136212,1207,6883,2012,8,0,False,0.1753595815777749
2012-08-14,3,1,8,0,2,1,1,0.726667,0.686667,0.169158,1128,6784,2012,8,0,False,0.16627358490563585
2012-08-15,3,1,8,0,3,1,1,0.706667,0.619583,0.169771,1198,7347,2012,8,0,False,0.16305975227981992
2012-08-16,3,1,8,0,4,1,1,0.719167,0.519167,0.141796,1338,7605,2012,8,0,False,0.17593688362916818
2012-08-17,3,1,8,0,5,1,1,0.723333,0.570833,0.231354,1483,7148,2012,8,0,False,0.20747062115274098
2012-08-18,3,1,8,0,6,0,1,0.678333,0.603333,0.177867,2827,7865,2012,8,1,True,0.35944055944051373
2012-08-19,3,1,8,0,0,0,2,0.635833,0.711667,0.08645,1208,4549,2012,8,1,True,0.26555286876230694
2012-08-20,3,1,8,0,1,1,2,0.635833,0.734167,0.129979,1026,6530,2012,8,0,False,0.15712098009185954
2012-08-21,3,1,8,0,2,1,1,0.649167,0.67375,0.0727708,1081,7006,2012,8,0,False,0.15429631744217037
2012-08-22,3,1,8,0,3,1,1,0.6675,0.677083,0.0702833,1094,7375,2012,8,0,False,0.14833898305082732
2012-08-23,3,1,8,0,4,1,1,0.695833,0.635833,0.0845958,1363,7765,2012,8,0,False,0.17553122987763353
2012-08-24,3,1,8,0,5,1,2,0.7025,0.615,0.0721458,1325,7582,2012,8,0,False,0.17475600105510752
2012-08-25,3,1,8,0,6,0,2,0.661667,0.712917,0.244408,1829,6053,2012,8,1,True,0.3021642160911445
2012-08-26,3,1,8,0,0,0,2,0.653333,0.845833,0.228858,1483,5255,2012,8,1,True,0.28220742150327643
2012-08-27,3,1,8,0,1,1,1,0.703333,0.730417,0.128733,989,6917,2012,8,0,False,0.14298106115365866
2012-08-28,3,1,8,0,2,1,1,0.728333,0.62,0.190925,935,7040,2012,8,0,False,0.13281249999998113
2012-08-29,3,1,8,0,3,1,1,0.685,0.552083,0.112562,1177,7697,2012,8,0,False,0.15291672080029192
2012-08-30,3,1,8,0,4,1,1,0.706667,0.590417,0.0771167,1172,7713,2012,8,0,False,0.15195125113442862
2012-08-31,3,1,8,0,5,1,1,0.764167,0.5875,0.168533,1433,7350,2012,8,0,False,0.19496598639453128
2012-09-01,3,1,9,0,6,0,2,0.753333,0.638333,0.113187,2352,6140,2012,9,1,True,0.3830618892507519
2012-09-02,3,1,9,0,0,0,2,0.696667,0.815,0.0640708,2613,5810,2012,9,1,True,0.44974182444054217
2012-09-03,3,1,9,1,1,0,1,0.7075,0.790833,0.151121,1965,6034,2012,9,0,True,0.3256546237984213
2012-09-04,3,1,9,0,2,1,1,0.725833,0.755,0.236321,867,6864,2012,9,0,False,0.1263111888111704
2012-09-05,3,1,9,0,3,1,1,0.736667,0.74125,0.187808,832,7112,2012,9,0,False,0.11698537682788006
2012-09-06,3,1,9,0,4,1,2,0.696667,0.810417,0.142421,611,6203,2012,9,0,False,0.0985007254554089
2012-09-07,3,1,9,0,5,1,1,0.703333,0.73625,0.171646,1045,7504,2012,9,0,False,0.13925906183367012
2012-09-08,3,1,9,0,6,0,2,0.659167,0.799167,0.281104,1557,5976,2012,9,1,True,0.2605421686746552
2012-09-09,3,1,9,0,0,0,1,0.61,0.5475,0.224496,2570,8227,2012,9,1,True,0.3123860459462365
2012-09-10,3,1,9,0,1,1,1,0.583333,0.50375,0.258713,1118,7525,2012,9,0,False,0.14857142857140881
2012-09-11,3,1,9,0,2,1,1,0.5775,0.52,0.0920542,1070,7767,2012,9,0,False,0.1377623277970725
2012-09-12,3,1,9,0,3,1,1,0.599167,0.577083,0.131846,1050,7870,2012,9,0,False,0.13341804320201608
2012-09-13,3,1,9,0,4,1,1,0.6125,0.637083,0.0827208,1054,7804,2012,9,0,False,0.13505894413119746
2012-09-14,3,1,9,0,5,1,1,0.633333,0.6725,0.103863,1379,8009,2012,9,0,False,0.1721812960419313
2012-09-15,3,1,9,0,6,0,1,0.608333,0.501667,0.247521,3160,8714,2012,9,1,True,0.3626348404865317
2012-09-16,3,1,9,0,0,0,1,0.58,0.57,0.0901833,2166,7333,2012,9,1,True,0.295377062593714
2012-09-17,3,1,9,0,1,1,2,0.580833,0.734583,0.151742,1022,6869,2012,9,0,False,0.14878439365262064
2012-09-18,3,1,9,0,2,1,2,0.623333,0.8725,0.357587,371,4073,2012,9,0,False,0.09108765038053251
2012-09-19,3,1,9,0,3,1,1,0.5525,0.536667,0.215175,788,7591,2012,9,0,False,0.10380714003423741
2012-09-20,3,1,9,0,4,1,1,0.546667,0.618333,0.118167,939,7720,2012,9,0,False,0.12163212435231584
2012-09-21,3,1,9,0,5,1,1,0.599167,0.66875,0.154229,1250,8167,2012,9,0,False,0.1530549773478446
2012-09-22,3,1,9,0,6,0,1,0.65,0.646667,0.283583,2512,8395,2012,9,1,True,0.2992257296009173
2012-09-23,4,1,9,0,0,0,1,0.529167,0.467083,0.223258,2454,7907,2012,9,1,True,0.31035791071198804
2012-09-24,4,1,9,0,1,1,1,0.514167,0.492917,0.142404,1001,7436,2012,9,0,False,0.1346153846153665
2012-09-25,4,1,9,0,2,1,1,0.55,0.57,0.236321,845,7538,2012,9,0,False,0.11209869992038841
2012-09-26,4,1,9,0,3,1,1,0.635,0.630833,0.2444,787,7733,2012,9,0,False,0.10177162808740439
2012-09-27,4,1,9,0,4,1,2,0.65,0.690833,0.134342,751,7393,2012,9,0,False,0.10158257811441883
2012-09-28,4,1,9,0,5,1,2,0.619167,0.69,0.164179,1045,7415,2012,9,0,False,0.14093054619013606
2012-09-29,4,1,9,0,6,0,1,0.5425,0.542917,0.227604,2589,8555,2012,9,1,True,0.30263004091171214
2012-09-30,4,1,9,0,0,0,1,0.526667,0.583333,0.134958,2015,6889,2012,9,1,True,0.2924952823341134
2012-10-01,4,1,10,0,1,1,2,0.520833,0.649167,0.0908042,763,6778,2012,10,0,False,0.11257007966950242
2012-10-02,4,1,10,0,2,1,3,0.590833,0.871667,0.104475,315,4639,2012,10,0,False,0.06790256520800432
2012-10-03,4,1,10,0,3,1,2,0.6575,0.79375,0.0665458,728,7572,2012,10,0,False,0.09614368726887267
2012-10-04,4,1,10,0,4,1,2,0.6575,0.722917,0.117546,891,7328,2012,10,0,False,0.12158842794758165
2012-10-05,4,1,10,0,5,1,1,0.615,0.6275,0.10635,1516,8156,2012,10,0,False,0.1858754291319046
2012-10-06,4,1,10,0,6,0,1,0.554167,0.664167,0.268025,3031,7965,2012,10,1,True,0.3805398618957463
2012-10-07,4,1,10,0,0,0,2,0.415833,0.708333,0.141162,781,3510,2012,10,1,True,0.22250712250705912
2012-10-08,4,1,10,1,1,0,2,0.383333,0.709583,0.189679,874,5478,2012,10,0,True,0.1595472800291786
2012-10-09,4,1,10,0,2,1,2,0.446667,0.761667,0.1903,601,6392,2012,10,0,False,0.0940237797246411
2012-10-10,4,1,10,0,3,1,1,0.514167,0.630833,0.187821,780,7691,2012,10,0,False,0.10141724093094508
2012-10-11,4,1,10,0,4,1,1,0.435,0.463333,0.181596,834,7570,2012,10,0,False,0.11017173051517698
2012-10-12,4,1,10,0,5,1,1,0.4375,0.539167,0.235092,1060,7282,2012,10,0,False,0.1455644053831165
2012-10-13,4,1,10,0,6,0,1,0.393333,0.494583,0.146142,2252,7109,2012,10,1,True,0.3167815445209851
2012-10-14,4,1,10,0,0,0,1,0.521667,0.640417,0.278612,2080,6639,2012,10,1,True,0.3133001958125752
2012-10-15,4,1,10,0,1,1,2,0.561667,0.7075,0.296037,760,5875,2012,10,0,False,0.12936170212763753
2012-10-16,4,1,10,0,2,1,1,0.468333,0.558333,0.182221,922,7534,2012,10,0,False,0.1223785505707297
2012-10-17,4,1,10,0,3,1,1,0.455833,0.692917,0.101371,979,7461,2012,10,0,False,0.13121565473795319
2012-10-18,4,1,10,0,4,1,2,0.5225,0.728333,0.236937,1008,7509,2012,10,0,False,0.13423891330401727
2012-10-19,4,1,10,0,5,1,2,0.563333,0.815,0.134954,753,5424,2012,10,0,False,0.13882743362829297
2012-10-20,4,1,10,0,6,0,1,0.484167,0.572917,0.117537,2806,8090,2012,10,1,True,0.3468479604449509
2012-10-21,4,1,10,0,0,0,1,0.464167,0.51,0.166054,2132,6824,2012,10,1,True,0.31242672919104447
2012-10-22,4,1,10,0,1,1,1,0.4875,0.568333,0.0814833,830,7058,2012,10,0,False,0.11759705298949877
2012-10-23,4,1,10,0,2,1,1,0.544167,0.641667,0.0945458,841,7466,2012,10,0,False,0.11264398607016975
2012-10-24,4,1,10,0,3,1,1,0.5875,0.63625,0.0727792,795,7693,2012,10,0,False,0.10334069933704623
2012-10-25,4,1,10,0,4,1,2,0.55,0.800417,0.124375,875,7359,2012,10,0,False,0.11890202473160498
2012-10-26,4,1,10,0,5,1,2,0.545833,0.807083,0.132467,1182,7444,2012,10,0,False,0.15878559914022583
2012-10-27,4,1,10,0,6,0,2,0.53,0.72,0.235692,2643,7852,2012,10,1,True,0.3366021395822291
2012-10-28,4,1,10,0,0,0,2,0.4775,0.694583,0.398008,998,4459,2012,10,1,True,0.22381699932715318
2012-10-29,4,1,10,0,1,1,3,0.44,0.88,0.3582,2,22,2012,10,0,False,0.09090909090495868
2012-10-30,4,1,10,0,2,1,2,0.318182,0.825455,0.213009,87,1096,2012,10,0,False,0.07937956204372319
2012-10-31,4,1,10,0,3,1,2,0.3575,0.666667,0.166667,419,5566,2012,10,0,False,0.07527847646423369
2012-11-01,4,1,11,0,4,1,2,0.365833,0.581667,0.157346,466,5986,2012,11,0,False,0.07784831272968963
2012-11-02,4,1,11,0,5,1,1,0.355,0.522083,0.266175,618,5847,2012,11,0,False,0.10569522832219844
2012-11-03,4,1,11,0,6,0,2,0.343333,0.49125,0.270529,1029,5138,2012,11,1,True,0.2002724795639937
2012-11-04,4,1,11,0,0,0,1,0.325833,0.532917,0.179108,1201,5107,2012,11,1,True,0.23516741727036708
2012-11-05,4,1,11,0,1,1,1,0.319167,0.494167,0.236325,378,5259,2012,11,0,False,0.07187678265828638
2012-11-06,4,1,11,0,2,1,1,0.280833,0.567083,0.173513,466,5686,2012,11,0,False,0.08195568061904995
2012-11-07,4,1,11,0,3,1,2,0.295833,0.5475,0.304108,326,5035,2012,11,0,False,0.06474677259184414
2012-11-08,4,1,11,0,4,1,1,0.352174,0.333478,0.347835,340,5315,2012,11,0,False,0.063969896519273
2012-11-09,4,1,11,0,5,1,1,0.361667,0.540833,0.214558,709,5992,2012,11,0,False,0.11832443257674927
2012-11-10,4,1,11,0,6,0,1,0.389167,0.645417,0.0578458,2090,6536,2012,11,1,True,0.31976744186041617
2012-11-11,4,1,11,0,0,0,1,0.420833,0.659167,0.1275,2290,6852,2012,11,1,True,0.33420899007584143
2012-11-12,4,1,11,1,1,0,1,0.485,0.741667,0.173517,1097,6269,2012,11,0,True,0.174988036369409
2012-11-13,4,1,11,0,2,1,2,0.343333,0.662917,0.342046,327,4094,2012,11,0,False,0.07987298485586715
2012-11-14,4,1,11,0,3,1,1,0.289167,0.552083,0.199625,373,5495,2012,11,0,False,0.06787989080981476
2012-11-15,4,1,11,0,4,1,2,0.321667,0.620417,0.152987,320,5445,2012,11,0,False,0.05876951331495706
2012-11-16,4,1,11,0,5,1,1,0.345,0.524583,0.171025,484,5698,2012,11,0,False,0.08494208494207003
2012-11-17,4,1,11,0,6,0,1,0.325,0.545417,0.179729,1313,5629,2012,11,1,True,0.23325635103921952
2012-11-18,4,1,11,0,0,0,1,0.3425,0.692917,0.227612,922,4669,2012,11,1,True,0.1974726922252736
2012-11-19,4,1,11,0,1,1,2,0.380833,0.623333,0.235067,449,5499,2012,11,0,False,0.08165120931076893
2012-11-20,4,1,11,0,2,1,2,0.374167,0.685,0.082725,534,5634,2012,11,0,False,0.09478168264109073
2012-11-21,4,1,11,0,3,1,1,0.353333,0.61375,0.103246,615,5146,2012,11,0,False,0.11951029926153914
2012-11-22,4,1,11,1,4,0,1,0.34,0.580417,0.0528708,955,2425,2012,11,0,True,0.39381443298952834
2012-11-23,4,1,11,0,5,1,1,0.368333,0.56875,0.148021,1603,3910,2012,11,0,False,0.4099744245523248
2012-11-24,4,1,11,0,6,0,1,0.278333,0.404583,0.376871,532,2277,2012,11,1,True,0.2336407553797832
2012-11-25,4,1,11,0,0,0,1,0.245833,0.468333,0.1505,309,2424,2012,11,1,True,0.12747524752469988
2012-11-26,4,1,11,0,1,1,1,0.313333,0.535417,0.04665,337,5087,2012,11,0,False,0.06624729703163627
2012-11-27,4,1,11,0,2,1,2,0.291667,0.786667,0.237562,123,3959,2012,11,0,False,0.031068451629191446
2012-11-28,4,1,11,0,3,1,1,0.296667,0.50625,0.210821,198,5260,2012,11,0,False,0.03764258555132364
2012-11-29,4,1,11,0,4,1,1,0.28087,0.555652,0.115522,243,5323,2012,11,0,False,0.04565094871312311
2012-11-30,4,1,11,0,5,1,1,0.298333,0.649583,0.0584708,362,5668,2012,11,0,False,0.06386732533520396
2012-12-01,4,1,12,0,6,0,2,0.298333,0.806667,0.0597042,951,5191,2012,12,1,True,0.18320169524172927
2012-12-02,4,1,12,0,0,0,2,0.3475,0.823333,0.124379,892,4649,2012,12,1,True,0.19186921918688063
2012-12-03,4,1,12,0,1,1,1,0.4525,0.7675,0.0827208,555,6234,2012,12,0,False,0.08902791145330621
2012-12-04,4,1,12,0,2,1,1,0.475833,0.73375,0.174129,551,6606,2012,12,0,False,0.08340902210110757
