date,season,yr,mnth,hr,holiday,weekday,workingday,weather_condition,temp,humidity,windspeed,casual,total_users,year,month,is_weekend,holiday_or_weekend,casual_ratio
2012-03-11,1,1,3,9,0,0,0,1,0.26,0.6,0.2239,20,90,2012,3,1,True,0.22222222221975307
2012-03-11,1,1,3,10,0,0,0,1,0.32,0.49,0.2836,71,218,2012,3,1,True,0.32568807339300143
2012-03-11,1,1,3,11,0,0,0,1,0.36,0.43,0.2836,90,299,2012,3,1,True,0.3010033444805987
2012-03-11,1,1,3,12,0,0,0,1,0.4,0.37,0.2985,146,410,2012,3,1,True,0.3560975609747412
2012-03-11,1,1,3,13,0,0,0,1,0.42,0.41,0.2985,176,464,2012,3,1,True,0.37931034482676873
2012-03-11,1,1,3,14,0,0,0,1,0.46,0.31,0.2836,212,501,2012,3,1,True,0.4231536926139258
2012-03-11,1,1,3,15,0,0,0,1,0.5,0.29,0.2985,201,487,2012,3,1,True,0.4127310061593168
2012-03-11,1,1,3,16,0,0,0,1,0.5,0.31,0.3582,208,509,2012,3,1,True,0.40864440078505176
2012-03-11,1,1,3,17,0,0,0,1,0.52,0.27,0.2985,199,498,2012,3,1,True,0.3995983935734948
2012-03-11,1,1,3,18,0,0,0,1,0.52,0.29,0.2836,133,389,2012,3,1,True,0.34190231362379975
2012-03-11,1,1,3,19,0,0,0,1,0.5,0.31,0.2836,55,258,2012,3,1,True,0.21317829457281715
2012-03-11,1,1,3,20,0,0,0,1,0.44,0.47,0.2239,42,171,2012,3,1,True,0.24561403508628296
2012-03-11,1,1,3,21,0,0,0,1,0.42,0.54,0.2239,37,147,2012,3,1,True,0.2517006802703966
2012-03-11,1,1,3,22,0,0,0,1,0.4,0.54,0.194,13,94,2012,3,1,True,0.13829787233895427
2012-03-11,1,1,3,23,0,0,0,1,0.4,0.5,0.1642,12,52,2012,3,1,True,0.23076923076479292
2012-03-12,1,1,3,0,0,1,1,1,0.38,0.54,0.194,4,24,2012,3,0,False,0.1666666666597222
2012-03-12,1,1,3,1,0,1,1,1,0.38,0.5,0.1343,1,10,2012,3,0,False,0.09999999999
2012-03-12,1,1,3,2,0,1,1,1,0.38,0.54,0.1045,4,9,2012,3,0,False,0.4444444443950617
2012-03-12,1,1,3,3,0,1,1,1,0.36,0.5,0.1343,0,2,2012,3,0,False,0.0
2012-03-12,1,1,3,4,0,1,1,1,0.34,0.61,0.194,0,3,2012,3,0,False,0.0
2012-03-12,1,1,3,5,0,1,1,1,0.34,0.61,0.194,1,16,2012,3,0,False,0.06249999999609375
2012-03-12,1,1,3,6,0,1,1,1,0.34,0.57,0.1045,2,88,2012,3,0,False,0.022727272727014462
2012-03-12,1,1,3,7,0,1,1,1,0.34,0.53,0.1045,9,268,2012,3,0,False,0.0335820895521135
2012-03-12,1,1,3,8,0,1,1,1,0.34,0.61,0.1343,17,564,2012,3,0,False,0.030141843971577764
2012-03-12,1,1,3,9,0,1,1,1,0.38,0.54,0.1642,21,281,2012,3,0,False,0.07473309608514331
2012-03-12,1,1,3,10,0,1,1,1,0.4,0.5,0.2239,39,137,2012,3,0,False,0.2846715328446375
2012-03-12,1,1,3,11,0,1,1,1,0.44,0.44,0.2239,39,150,2012,3,0,False,0.2599999999982667
2012-03-12,1,1,3,12,0,1,1,1,0.48,0.39,0.2239,59,221,2012,3,0,False,0.2669683257906472
2012-03-12,1,1,3,13,0,1,1,2,0.54,0.32,0.2537,74,250,2012,3,0,False,0.295999999998816
2012-03-12,1,1,3,14,0,1,1,2,0.58,0.32,0.2836,76,221,2012,3,0,False,0.3438914027133761
2012-03-12,1,1,3,15,0,1,1,1,0.56,0.4,0.1343,74,233,2012,3,0,False,0.3175965665222421
2012-03-12,1,1,3,16,0,1,1,1,0.62,0.35,0.4478,77,332,2012,3,0,False,0.2319277108426749
2012-03-12,1,1,3,17,0,1,1,2,0.62,0.38,0.4179,87,644,2012,3,0,False,0.13509316770165358
2012-03-12,1,1,3,18,0,1,1,2,0.6,0.43,0.194,89,712,2012,3,0,False,0.12499999999982445
2012-03-12,1,1,3,19,0,1,1,2,0.56,0.49,0.2239,67,446,2012,3,0,False,0.15022421524629995
2012-03-12,1,1,3,20,0,1,1,2,0.56,0.49,0.2239,49,286,2012,3,0,False,0.17132867132807228
2012-03-12,1,1,3,21,0,1,1,2,0.54,0.56,0.2239,22,205,2012,3,0,False,0.10731707317020822
2012-03-12,1,1,3,22,0,1,1,2,0.56,0.56,0.2239,17,133,2012,3,0,False,0.1278195488712194
2012-03-12,1,1,3,23,0,1,1,1,0.56,0.56,0.2239,10,63,2012,3,0,False,0.1587301587276392
2012-03-13,1,1,3,0,0,2,1,2,0.56,0.52,0.194,5,26,2012,3,0,False,0.19230769230029585
2012-03-13,1,1,3,1,0,2,1,2,0.52,0.59,0.2239,2,16,2012,3,0,False,0.1249999999921875
2012-03-13,1,1,3,2,0,2,1,3,0.52,0.72,0.2985,0,1,2012,3,0,False,0.0
2012-03-13,1,1,3,3,0,2,1,3,0.52,0.72,0.2985,0,2,2012,3,0,False,0.0
2012-03-13,1,1,3,4,0,2,1,2,0.46,0.82,0.194,0,1,2012,3,0,False,0.0
2012-03-13,1,1,3,5,0,2,1,2,0.46,0.82,0.194,0,24,2012,3,0,False,0.0
2012-03-13,1,1,3,6,0,2,1,3,0.46,0.82,0.194,5,113,2012,3,0,False,0.04424778761022789
2012-03-13,1,1,3,7,0,2,1,2,0.46,0.82,0.2836,16,308,2012,3,0,False,0.05194805194788329
2012-03-13,1,1,3,8,0,2,1,1,0.46,0.82,0.2836,22,593,2012,3,0,False,0.0370994940977452
2012-03-13,1,1,3,9,0,2,1,1,0.48,0.82,0.2836,18,342,2012,3,0,False,0.05263157894721453
2012-03-13,1,1,3,10,0,2,1,1,0.52,0.77,0.2239,28,143,2012,3,0,False,0.19580419580282657
2012-03-13,1,1,3,11,0,2,1,1,0.54,0.73,0.2836,64,219,2012,3,0,False,0.29223744292104004
2012-03-13,1,1,3,12,0,2,1,1,0.6,0.6,0.2836,47,244,2012,3,0,False,0.1926229508188827
2012-03-13,1,1,3,13,0,2,1,1,0.6,0.6,0.3881,53,233,2012,3,0,False,0.22746781115782203
2012-03-13,1,1,3,14,0,2,1,1,0.64,0.53,0.3284,52,212,2012,3,0,False,0.24528301886676754
2012-03-13,1,1,3,15,0,2,1,1,0.7,0.39,0.2239,68,264,2012,3,0,False,0.2575757575747819
2012-03-13,1,1,3,16,0,2,1,1,0.72,0.34,0.3881,53,365,2012,3,0,False,0.145205479451657
2012-03-13,1,1,3,17,0,2,1,1,0.7,0.37,0.1045,62,676,2012,3,0,False,0.09171597633122527
2012-03-13,1,1,3,18,0,2,1,1,0.7,0.34,0.2985,96,734,2012,3,0,False,0.13079019073551665
2012-03-13,1,1,3,19,0,2,1,1,0.64,0.47,0.2239,50,479,2012,3,0,False,0.1043841336114731
2012-03-13,1,1,3,20,0,2,1,1,0.6,0.49,0.1642,45,351,2012,3,0,False,0.12820512820476296
2012-03-13,1,1,3,21,0,2,1,1,0.58,0.56,0.1045,44,244,2012,3,0,False,0.18032786885171997
2012-03-13,1,1,3,22,0,2,1,1,0.56,0.6,0.0896,24,170,2012,3,0,False,0.14117647058740485
2012-03-13,1,1,3,23,0,2,1,1,0.56,0.56,0.1343,8,87,2012,3,0,False,0.0919540229874488
2012-03-14,1,1,3,0,0,3,1,1,0.54,0.6,0.1045,5,39,2012,3,0,False,0.1282051282018409
2012-03-14,1,1,3,1,0,3,1,1,0.52,0.63,0.0896,2,27,2012,3,0,False,0.07407407407133058
2012-03-14,1,1,3,2,0,3,1,1,0.5,0.68,0.194,0,2,2012,3,0,False,0.0
2012-03-14,1,1,3,3,0,3,1,1,0.48,0.72,0.194,1,4,2012,3,0,False,0.2499999999375
2012-03-14,1,1,3,4,0,3,1,1,0.48,0.67,0.0896,1,5,2012,3,0,False,0.19999999996
2012-03-14,1,1,3,5,0,3,1,1,0.44,0.82,0.1343,2,27,2012,3,0,False,0.07407407407133058
2012-03-14,1,1,3,6,0,3,1,1,0.44,0.82,0.0896,1,121,2012,3,0,False,0.008264462809849054
2012-03-14,1,1,3,7,0,3,1,1,0.44,0.82,0.1045,20,368,2012,3,0,False,0.05434782608680884
2012-03-14,1,1,3,8,0,3,1,1,0.44,0.82,0.0,34,662,2012,3,0,False,0.05135951661623662
2012-03-14,1,1,3,9,0,3,1,1,0.52,0.68,0.0,26,351,2012,3,0,False,0.07407407407386304
2012-03-14,1,1,3,10,0,3,1,1,0.56,0.56,0.1045,38,188,2012,3,0,False,0.20212765957339296
2012-03-14,1,1,3,11,0,3,1,2,0.62,0.41,0.1642,65,220,2012,3,0,False,0.2954545454532025
2012-03-14,1,1,3,12,0,3,1,2,0.64,0.29,0.0,55,267,2012,3,0,False,0.2059925093625244
2012-03-14,1,1,3,13,0,3,1,1,0.66,0.27,0.2239,57,254,2012,3,0,False,0.22440944881801414
2012-03-14,1,1,3,14,0,3,1,1,0.7,0.23,0.3284,61,224,2012,3,0,False,0.27232142857021285
2012-03-14,1,1,3,15,0,3,1,1,0.7,0.24,0.0,86,283,2012,3,0,False,0.3038869257939792
2012-03-14,1,1,3,16,0,3,1,1,0.72,0.25,0.194,78,356,2012,3,0,False,0.21910112359489017
2012-03-14,1,1,3,17,0,3,1,1,0.7,0.28,0.0896,140,782,2012,3,0,False,0.17902813299209844
2012-03-14,1,1,3,18,0,3,1,1,0.7,0.32,0.0,102,749,2012,3,0,False,0.13618157543373008
2012-03-14,1,1,3,19,0,3,1,1,0.64,0.33,0.1642,70,472,2012,3,0,False,0.1483050847454485
2012-03-14,1,1,3,20,0,3,1,1,0.62,0.35,0.1045,44,330,2012,3,0,False,0.1333333333329293
2012-03-14,1,1,3,21,0,3,1,1,0.6,0.4,0.0896,47,288,2012,3,0,False,0.1631944444438778
2012-03-14,1,1,3,22,0,3,1,1,0.52,0.55,0.1343,43,202,2012,3,0,False,0.21287128712765907
2012-03-14,1,1,3,23,0,3,1,1,0.56,0.43,0.1642,19,91,2012,3,0,False,0.20879120878891438
2012-03-15,1,1,3,0,0,4,1,1,0.54,0.49,0.1343,14,60,2012,3,0,False,0.23333333332944445
2012-03-15,1,1,3,1,0,4,1,1,0.5,0.59,0.1045,15,23,2012,3,0,False,0.6521739130151228
2012-03-15,1,1,3,2,0,4,1,1,0.5,0.59,0.0,14,19,2012,3,0,False,0.7368421052243768
2012-03-15,1,1,3,3,0,4,1,1,0.5,0.63,0.0,0,7,2012,3,0,False,0.0
2012-03-15,1,1,3,4,0,4,1,1,0.44,0.77,0.1045,11,14,2012,3,0,False,0.7857142856581633
2012-03-15,1,1,3,5,0,4,1,1,0.46,0.67,0.0,2,26,2012,3,0,False,0.07692307692011835
2012-03-15,1,1,3,6,0,4,1,1,0.44,0.72,0.0896,4,117,2012,3,0,False,0.03418803418774198
2012-03-15,1,1,3,7,0,4,1,1,0.44,0.72,0.0896,14,381,2012,3,0,False,0.03674540682405054
2012-03-15,1,1,3,8,0,4,1,1,0.44,0.77,0.1045,21,623,2012,3,0,False,0.03370786516848522
2012-03-15,1,1,3,9,0,4,1,1,0.48,0.77,0.0896,30,315,2012,3,0,False,0.09523809523779289
2012-03-15,1,1,3,10,0,4,1,1,0.52,0.68,0.1045,34,164,2012,3,0,False,0.2073170731694676
2012-03-15,1,1,3,11,0,4,1,1,0.56,0.6,0.1343,60,211,2012,3,0,False,0.28436018957211207
2012-03-15,1,1,3,12,0,4,1,2,0.62,0.5,0.1343,59,265,2012,3,0,False,0.2226415094331221
2012-03-15,1,1,3,13,0,4,1,2,0.66,0.41,0.0896,62,273,2012,3,0,False,0.22710622710539521
2012-03-15,1,1,3,14,0,4,1,2,0.72,0.3,0.1045,81,258,2012,3,0,False,0.31395348837087617
2012-03-15,1,1,3,15,0,4,1,1,0.72,0.32,0.2239,100,287,2012,3,0,False,0.34843205574791486
2012-03-15,1,1,3,16,0,4,1,1,0.72,0.37,0.3881,95,426,2012,3,0,False,0.22300469483515728
2012-03-15,1,1,3,17,0,4,1,1,0.7,0.39,0.2537,79,713,2012,3,0,False,0.11079943899002694
2012-03-15,1,1,3,18,0,4,1,1,0.66,0.44,0.2836,98,746,2012,3,0,False,0.13136729222502497
2012-03-15,1,1,3,19,0,4,1,2,0.64,0.5,0.194,72,425,2012,3,0,False,0.16941176470548375
2012-03-15,1,1,3,20,0,4,1,2,0.58,0.6,0.3582,60,330,2012,3,0,False,0.18181818181763085
2012-03-15,1,1,3,21,0,4,1,1,0.54,0.68,0.2836,36,243,2012,3,0,False,0.1481481481475385
2012-03-15,1,1,3,22,0,4,1,1,0.52,0.68,0.1343,32,169,2012,3,0,False,0.18934911242491512
2012-03-15,1,1,3,23,0,4,1,1,0.48,0.72,0.194,12,97,2012,3,0,False,0.12371134020491019
2012-03-16,1,1,3,0,0,5,1,1,0.44,0.77,0.2537,8,57,2012,3,0,False,0.14035087719052017
2012-03-16,1,1,3,1,0,5,1,2,0.42,0.82,0.3284,4,26,2012,3,0,False,0.1538461538402367
2012-03-16,1,1,3,2,0,5,1,2,0.42,0.82,0.194,0,4,2012,3,0,False,0.0
2012-03-16,1,1,3,3,0,5,1,2,0.4,0.87,0.2836,0,3,2012,3,0,False,0.0
2012-03-16,1,1,3,4,0,5,1,2,0.4,0.87,0.2537,0,3,2012,3,0,False,0.0
2012-03-16,1,1,3,5,0,5,1,2,0.4,0.87,0.2239,2,32,2012,3,0,False,0.06249999999804688
2012-03-16,1,1,3,6,0,5,1,2,0.4,0.87,0.1642,3,99,2012,3,0,False,0.030303030302724212
2012-03-16,1,1,3,7,0,5,1,2,0.4,0.87,0.194,13,278,2012,3,0,False,0.04676258992788934
2012-03-16,1,1,3,8,0,5,1,2,0.4,0.87,0.2239,28,562,2012,3,0,False,0.04982206405685085
2012-03-16,1,1,3,9,0,5,1,2,0.42,0.82,0.0,35,312,2012,3,0,False,0.11217948717912764
2012-03-16,1,1,3,10,0,5,1,2,0.4,0.87,0.0896,44,180,2012,3,0,False,0.24444444444308644
2012-03-16,1,1,3,11,0,5,1,2,0.44,0.77,0.0,40,207,2012,3,0,False,0.1932367149749119
2012-03-16,1,1,3,12,0,5,1,2,0.44,0.82,0.1343,72,294,2012,3,0,False,0.2448979591828405
2012-03-16,1,1,3,13,0,5,1,2,0.46,0.77,0.0896,52,260,2012,3,0,False,0.19999999999923077
2012-03-16,1,1,3,14,0,5,1,2,0.48,0.72,0.0,56,202,2012,3,0,False,0.27722772277090485
2012-03-16,1,1,3,15,0,5,1,3,0.46,0.82,0.1045,19,107,2012,3,0,False,0.17757009345628438
2012-03-16,1,1,3,16,0,5,1,3,0.48,0.77,0.0,18,129,2012,3,0,False,0.13953488371984857
2012-03-16,1,1,3,17,0,5,1,3,0.48,0.82,0.0896,23,258,2012,3,0,False,0.0891472868213599
2012-03-16,1,1,3,18,0,5,1,3,0.48,0.82,0.0896,31,408,2012,3,0,False,0.07598039215667653
2012-03-16,1,1,3,19,0,5,1,2,0.46,0.88,0.0,23,296,2012,3,0,False,0.0777027027024402
2012-03-16,1,1,3,20,0,5,1,1,0.46,0.88,0.0,31,235,2012,3,0,False,0.13191489361645994
2012-03-16,1,1,3,21,0,5,1,2,0.44,0.94,0.0,8,152,2012,3,0,False,0.05263157894702217
2012-03-16,1,1,3,22,0,5,1,2,0.44,0.94,0.0,16,148,2012,3,0,False,0.10810810810737766
2012-03-16,1,1,3,23,0,5,1,2,0.44,0.94,0.0,22,126,2012,3,0,False,0.17460317460178887
2012-03-17,1,1,3,0,0,6,0,2,0.44,0.94,0.0896,13,100,2012,3,1,True,0.1299999999987
2012-03-17,1,1,3,1,0,6,0,2,0.44,0.94,0.0,12,69,2012,3,1,True,0.17391304347574038
2012-03-17,1,1,3,2,0,6,0,2,0.44,0.88,0.0,10,42,2012,3,1,True,0.23809523808956917
2012-03-17,1,1,3,3,0,6,0,2,0.44,0.88,0.0,2,26,2012,3,1,True,0.07692307692011835
2012-03-17,1,1,3,4,0,6,0,2,0.42,0.94,0.0,0,2,2012,3,1,True,0.0
2012-03-17,1,1,3,5,0,6,0,2,0.42,0.94,0.0896,5,8,2012,3,1,True,0.624999999921875
2012-03-17,1,1,3,6,0,6,0,2,0.42,0.94,0.194,1,30,2012,3,1,True,0.03333333333222222
2012-03-17,1,1,3,7,0,6,0,2,0.4,1.0,0.1343,29,86,2012,3,1,True,0.33720930232166035
2012-03-17,1,1,3,8,0,6,0,2,0.42,0.94,0.1045,63,218,2012,3,1,True,0.2889908256867478
2012-03-17,1,1,3,9,0,6,0,2,0.44,0.88,0.0896,104,321,2012,3,1,True,0.32398753893980065
2012-03-17,1,1,3,10,0,6,0,2,0.5,0.77,0.0896,140,443,2012,3,1,True,0.316027088035404
2012-03-17,1,1,3,11,0,6,0,2,0.52,0.77,0.1343,226,585,2012,3,1,True,0.3863247863241259
2012-03-17,1,1,3,12,0,6,0,1,0.56,0.68,0.1642,286,651,2012,3,1,True,0.43932411674279676
2012-03-17,1,1,3,13,0,6,0,1,0.6,0.6,0.1045,286,686,2012,3,1,True,0.41690962099064593
2012-03-17,1,1,3,14,0,6,0,1,0.62,0.53,0.0896,352,690,2012,3,1,True,0.5101449275354926
2012-03-17,1,1,3,15,0,6,0,1,0.64,0.53,0.1343,357,679,2012,3,1,True,0.5257731958755143
2012-03-17,1,1,3,16,0,6,0,1,0.64,0.5,0.0,367,685,2012,3,1,True,0.5357664233568821
2012-03-17,1,1,3,17,0,6,0,1,0.64,0.5,0.1343,291,648,2012,3,1,True,0.44907407407338107
2012-03-17,1,1,3,18,0,6,0,1,0.62,0.57,0.2985,221,560,2012,3,1,True,0.3946428571421524
2012-03-17,1,1,3,19,0,6,0,1,0.58,0.64,0.2836,155,417,2012,3,1,True,0.37170263788879687
2012-03-17,1,1,3,20,0,6,0,1,0.56,0.64,0.194,89,271,2012,3,1,True,0.32841328413162946
2012-03-17,1,1,3,21,0,6,0,1,0.54,0.68,0.1642,54,223,2012,3,1,True,0.24215246636662713
2012-03-17,1,1,3,22,0,6,0,1,0.54,0.68,0.0,58,211,2012,3,1,True,0.274881516586375
2012-03-17,1,1,3,23,0,6,0,1,0.5,0.77,0.1642,34,185,2012,3,1,True,0.18378378378279037
2012-03-18,1,1,3,0,0,0,0,1,0.46,0.88,0.194,27,107,2012,3,1,True,0.25233644859577253
2012-03-18,1,1,3,1,0,0,0,1,0.46,0.82,0.1343,25,113,2012,3,1,True,0.22123893805113948
2012-03-18,1,1,3,2,0,0,0,2,0.46,0.82,0.1045,15,56,2012,3,1,True,0.26785714285235973
2012-03-18,1,1,3,3,0,0,0,2,0.44,0.88,0.1343,3,18,2012,3,1,True,0.1666666666574074
2012-03-18,1,1,3,4,0,0,0,2,0.42,0.94,0.1642,6,14,2012,3,1,True,0.4285714285408163
2012-03-18,1,1,3,5,0,0,0,2,0.4,0.94,0.1045,0,6,2012,3,1,True,0.0
2012-03-18,1,1,3,6,0,0,0,2,0.4,0.94,0.1045,2,11,2012,3,1,True,0.18181818180165288
2012-03-18,1,1,3,7,0,0,0,3,0.42,0.88,0.1642,17,42,2012,3,1,True,0.4047619047522676
2012-03-18,1,1,3,8,0,0,0,2,0.42,0.88,0.1045,25,96,2012,3,1,True,0.26041666666395397
2012-03-18,1,1,3,9,0,0,0,2,0.42,0.88,0.0896,65,178,2012,3,1,True,0.36516853932379123
2012-03-18,1,1,3,10,0,0,0,2,0.42,0.88,0.1045,139,351,2012,3,1,True,0.3960113960102678
2012-03-18,1,1,3,11,0,0,0,2,0.44,0.82,0.1642,129,368,2012,3,1,True,0.350543478259917
2012-03-18,1,1,3,12,0,0,0,2,0.44,0.88,0.1343,222,503,2012,3,1,True,0.4413518886671146
2012-03-18,1,1,3,13,0,0,0,2,0.46,0.82,0.1642,198,544,2012,3,1,True,0.3639705882346251
2012-03-18,1,1,3,14,0,0,0,2,0.5,0.77,0.0896,218,521,2012,3,1,True,0.4184261036460299
2012-03-18,1,1,3,15,0,0,0,1,0.54,0.68,0.0896,240,554,2012,3,1,True,0.4332129963891097
2012-03-18,1,1,3,16,0,0,0,1,0.54,0.73,0.0896,229,541,2012,3,1,True,0.4232902033263895
2012-03-18,1,1,3,17,0,0,0,1,0.56,0.64,0.0896,233,541,2012,3,1,True,0.43068391866833516
2012-03-18,1,1,3,18,0,0,0,1,0.56,0.64,0.1642,165,459,2012,3,1,True,0.3594771241822234
2012-03-18,1,1,3,19,0,0,0,1,0.56,0.64,0.1642,118,352,2012,3,1,True,0.3352272727263204
2012-03-18,1,1,3,20,0,0,0,1,0.52,0.77,0.1343,59,198,2012,3,1,True,0.29797979797829305
2012-03-18,1,1,3,21,0,0,0,1,0.52,0.72,0.0896,44,173,2012,3,1,True,0.2543352601141368
2012-03-18,1,1,3,22,0,0,0,1,0.5,0.77,0.1045,21,100,2012,3,1,True,0.2099999999979
2012-03-18,1,1,3,23,0,0,0,1,0.48,0.82,0.1642,7,46,2012,3,1,True,0.15217391304017014
2012-03-19,1,1,3,0,0,1,1,1,0.48,0.82,0.1045,4,23,2012,3,0,False,0.17391304347069944
2012-03-19,1,1,3,1,0,1,1,1,0.46,0.88,0.1045,0,15,2012,3,0,False,0.0
2012-03-19,1,1,3,2,0,1,1,1,0.46,0.88,0.1642,1,8,2012,3,0,False,0.124999999984375
2012-03-19,1,1,3,3,0,1,1,1,0.46,0.88,0.0896,0,2,2012,3,0,False,0.0
2012-03-19,1,1,3,4,0,1,1,1,0.44,0.94,0.0,0,3,2012,3,0,False,0.0
2012-03-19,1,1,3,5,0,1,1,1,0.44,0.94,0.0,0,31,2012,3,0,False,0.0
2012-03-19,1,1,3,6,0,1,1,1,0.46,0.88,0.1343,2,120,2012,3,0,False,0.016666666666527778
2012-03-19,1,1,3,7,0,1,1,1,0.46,0.88,0.194,25,354,2012,3,0,False,0.07062146892635418
2012-03-19,1,1,3,8,0,1,1,1,0.46,0.88,0.1045,16,579,2012,3,0,False,0.027633851468000632
2012-03-19,1,1,3,9,0,1,1,1,0.5,0.72,0.1642,55,331,2012,3,0,False,0.1661631419934557
2012-03-19,1,1,3,10,0,1,1,1,0.52,0.72,0.1343,56,184,2012,3,0,False,0.3043478260853025
2012-03-19,1,1,3,11,0,1,1,1,0.56,0.68,0.1642,56,201,2012,3,0,False,0.27860696517274325
2012-03-19,1,1,3,12,0,1,1,1,0.6,0.64,0.2537,71,282,2012,3,0,False,0.25177304964449726
2012-03-19,1,1,3,13,0,1,1,1,0.62,0.61,0.2537,69,263,2012,3,0,False,0.26235741444767163
2012-03-19,1,1,3,14,0,1,1,2,0.64,0.57,0.194,60,260,2012,3,0,False,0.23076923076834321
2012-03-19,1,1,3,15,0,1,1,1,0.64,0.57,0.2239,97,286,2012,3,0,False,0.3391608391596533
2012-03-19,1,1,3,16,0,1,1,1,0.66,0.5,0.2239,65,385,2012,3,0,False,0.16883116883073032
2012-03-19,1,1,3,17,0,1,1,1,0.64,0.53,0.2239,106,721,2012,3,0,False,0.14701803051297224
2012-03-19,1,1,3,18,0,1,1,1,0.64,0.57,0.2537,120,801,2012,3,0,False,0.14981273408220996
2012-03-19,1,1,3,19,0,1,1,1,0.62,0.61,0.2239,86,549,2012,3,0,False,0.15664845173013361
2012-03-19,1,1,3,20,0,1,1,1,0.6,0.64,0.2239,34,330,2012,3,0,False,0.10303030302999082
2012-03-19,1,1,3,21,0,1,1,1,0.6,0.64,0.1642,33,223,2012,3,0,False,0.14798206277960546
2012-03-19,1,1,3,22,0,1,1,2,0.56,0.73,0.1642,17,148,2012,3,0,False,0.11486486486408876
2012-03-19,1,1,3,23,0,1,1,2,0.56,0.78,0.1343,9,54,2012,3,0,False,0.16666666666358027
2012-03-20,1,1,3,0,0,2,1,2,0.56,0.78,0.0896,5,29,2012,3,0,False,0.17241379309750296
2012-03-20,1,1,3,1,0,2,1,1,0.54,0.88,0.0,6,15,2012,3,0,False,0.39999999997333335
2012-03-20,1,1,3,2,0,2,1,1,0.54,0.88,0.0896,2,10,2012,3,0,False,0.19999999998
2012-03-20,1,1,3,3,0,2,1,2,0.54,0.88,0.0,0,3,2012,3,0,False,0.0
2012-03-20,1,1,3,4,0,2,1,2,0.52,0.88,0.1343,0,6,2012,3,0,False,0.0
2012-03-20,1,1,3,5,0,2,1,2,0.52,0.94,0.0,0,20,2012,3,0,False,0.0
2012-03-20,1,1,3,6,0,2,1,2,0.52,0.94,0.1642,6,100,2012,3,0,False,0.0599999999994
2012-03-20,1,1,3,7,0,2,1,3,0.52,0.94,0.2239,3,170,2012,3,0,False,0.017647058823425606
2012-03-20,1,1,3,8,0,2,1,2,0.52,0.88,0.1045,28,516,2012,3,0,False,0.05426356589136771
2012-03-20,1,1,3,9,0,2,1,2,0.54,0.88,0.1642,41,325,2012,3,0,False,0.12615384615345798
2012-03-20,1,1,3,10,0,2,1,1,0.54,0.88,0.194,44,163,2012,3,0,False,0.2699386503050924
2012-03-20,1,1,3,11,0,2,1,1,0.58,0.83,0.1343,74,230,2012,3,0,False,0.32173913043338376
2012-03-20,1,1,3,12,0,2,1,1,0.6,0.78,0.2537,56,261,2012,3,0,False,0.21455938697235802
2012-03-20,1,1,3,13,0,2,1,1,0.6,0.78,0.194,77,284,2012,3,0,False,0.27112676056242563
2012-03-20,1,1,3,14,0,2,1,2,0.6,0.73,0.1642,66,248,2012,3,0,False,0.2661290322569914
2012-03-20,1,1,3,15,0,2,1,2,0.62,0.69,0.1045,67,244,2012,3,0,False,0.2745901639333009
2012-03-20,1,1,3,16,0,2,1,1,0.62,0.66,0.2239,99,431,2012,3,0,False,0.22969837586953668
2012-03-20,1,1,3,17,0,2,1,1,0.6,0.73,0.194,108,750,2012,3,0,False,0.143999999999808
2012-03-20,1,1,3,18,0,2,1,1,0.6,0.69,0.2537,136,801,2012,3,0,False,0.1697877652931713
2012-03-20,1,1,3,19,0,2,1,1,0.58,0.73,0.1343,75,555,2012,3,0,False,0.13513513513489164
2012-03-20,1,1,3,20,0,2,1,1,0.58,0.68,0.0896,78,377,2012,3,0,False,0.20689655172358914
2012-03-20,1,1,3,21,0,2,1,1,0.56,0.73,0.0,38,277,2012,3,0,False,0.13718411552297047
2012-03-20,1,1,3,22,0,2,1,1,0.54,0.77,0.0,32,188,2012,3,0,False,0.17021276595654142
2012-03-20,1,1,3,23,0,2,1,1,0.52,0.83,0.0,10,90,2012,3,0,False,0.11111111110987654
2012-03-21,2,1,3,0,0,3,1,1,0.52,0.88,0.0,4,33,2012,3,0,False,0.12121212120844813
2012-03-21,2,1,3,1,0,3,1,1,0.52,0.83,0.0896,4,26,2012,3,0,False,0.1538461538402367
2012-03-21,2,1,3,2,0,3,1,1,0.5,0.88,0.1343,2,10,2012,3,0,False,0.19999999998
2012-03-21,2,1,3,3,0,3,1,2,0.5,0.88,0.194,1,8,2012,3,0,False,0.124999999984375
2012-03-21,2,1,3,4,0,3,1,2,0.5,0.88,0.1343,0,4,2012,3,0,False,0.0
2012-03-21,2,1,3,5,0,3,1,2,0.5,0.88,0.1343,4,39,2012,3,0,False,0.10256410256147272
2012-03-21,2,1,3,6,0,3,1,2,0.48,0.94,0.2239,10,149,2012,3,0,False,0.06711409395928111
2012-03-21,2,1,3,7,0,3,1,3,0.48,0.94,0.194,34,372,2012,3,0,False,0.0913978494621199
2012-03-21,2,1,3,8,0,3,1,3,0.48,0.94,0.1045,33,535,2012,3,0,False,0.06168224299053891
2012-03-21,2,1,3,9,0,3,1,2,0.5,0.88,0.1642,38,293,2012,3,0,False,0.1296928327640625
2012-03-21,2,1,3,10,0,3,1,2,0.52,0.83,0.1642,30,154,2012,3,0,False,0.19480519480392985
2012-03-21,2,1,3,11,0,3,1,2,0.52,0.83,0.1642,38,192,2012,3,0,False,0.19791666666563587
